#frequency	superkingdom	phylum	class	order	family	genus
0.036704479670891375	undef	undef	undef	undef	undef	undef		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas		
0.00044340982152754686	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
0.00013548633435563932	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Order Incertae Sedis	Family Incertae Sedis	Marinicella		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00017243715281626821	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
0.00011085245538188671	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade		
6.15846974343815e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	GR-WP33-58	Unknown		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter		
0.00014780327384251562	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00011085245538188671	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	OM43 clade		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	E01-9C-26 marine group	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		
3.6950818460628905e-05	Bacteria	Verrucomicrobia	OPB35 soil group	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
0.00013548633435563932	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	uncultured		
7.390163692125781e-05	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita		
0.0006774316717781966	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	Limnothrix		
0.00014780327384251562	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
7.390163692125781e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinobacterium		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter		
8.621857640813411e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
4.92677579475052e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
8.621857640813411e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182 clade	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		
0.00016012021332939192	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospira		
0.00027097266871127865	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobius		
0.00043109288204067054	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
0.00011085245538188671	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
7.390163692125781e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
0.000123169394868763	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00011085245538188671	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 4	Unknown		
1.23169394868763e-05	Archaea	Thaumarchaeota	Marine Group I	Order Incertae Sedis	Family Incertae Sedis	Candidatus Nitrosoarchaeum		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Gramella		
4.92677579475052e-05	Archaea	Thaumarchaeota	Marine Group I	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Family Incertae Sedis	Candidatus Endoecteinascidia		
7.390163692125781e-05	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	uncultured		
9.85355158950104e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		
0.00013548633435563932	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
7.390163692125781e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
0.00014780327384251562	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade NAC11-7 lineage		
0.00032024042665878383	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	GR-WP33-58	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
6.15846974343815e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
1.23169394868763e-05	Bacteria	Chloroflexi	SAR202 clade	Unknown	Unknown	Unknown		
0.00017243715281626821	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Family Incertae Sedis	Candidatus Endoecteinascidia		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.000369508184606289	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182 clade	Unknown		
0.00016012021332939192	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182 clade	Unknown		
0.00016012021332939192	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade		
9.85355158950104e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
2.46338789737526e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax		
9.85355158950104e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Sufflavibacter		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS4 marine group		
6.15846974343815e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
7.390163692125781e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	BAL58 marine group		
0.0005049945189619284	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
0.00016012021332939192	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00038182512409316535	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0001970710317900208	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
1.23169394868763e-05	Bacteria	Chloroflexi	JG30-KF-CM66	Unknown	Unknown	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
9.85355158950104e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
0.00034487430563253643	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.000123169394868763	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade OCT lineage		
1.23169394868763e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
4.92677579475052e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas		
3.6950818460628905e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis		
0.00011085245538188671	Archaea	Thaumarchaeota	Marine Group I	Order Incertae Sedis	Family Incertae Sedis	Candidatus Nitrosopumilus		
4.92677579475052e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
7.390163692125781e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	JL-ETNP-Y6	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	ZD0417 marine group		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
0.00013548633435563932	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
0.00022170491076377343	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter		
7.390163692125781e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AT-s3-44	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		
4.92677579475052e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
0.00011085245538188671	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
0.00046804370050129945	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	SAR92 clade		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Fluviicola		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
2.46338789737526e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	uncultured		
7.390163692125781e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospira		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	GR-WP33-58	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinobacterium		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus		
0.000123169394868763	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	SAR92 clade		
2.46338789737526e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
4.92677579475052e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
6.15846974343815e-05	Bacteria	Verrucomicrobia	Opitutae	MB11C04 marine group	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
2.46338789737526e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.00013548633435563932	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
9.85355158950104e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182 clade	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Order Incertae Sedis	Family Incertae Sedis	Marinicella		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade OCT lineage		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		
2.46338789737526e-05	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Sva0996 marine group	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Nitrospina		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
0.0001970710317900208	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix		
8.621857640813411e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
7.390163692125781e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
1.23169394868763e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
7.390163692125781e-05	Bacteria	Verrucomicrobia	Opitutae	MB11C04 marine group	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	uncultured		
0.00013548633435563932	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
0.00013548633435563932	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	uncultured		
0.00014780327384251562	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	BD1-7 clade		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
9.85355158950104e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
6.15846974343815e-05	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	LD28 freshwater group		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola		
9.85355158950104e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax		
3.6950818460628905e-05	Archaea	Thaumarchaeota	Marine Group I	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aestuariibacter		
0.00017243715281626821	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria		
0.00011085245538188671	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
0.0004187759425537942	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	SAR92 clade		
0.00016012021332939192	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
8.621857640813411e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	ZD0405	Unknown		
2.46338789737526e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
4.92677579475052e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
1.23169394868763e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
8.621857640813411e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
9.85355158950104e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 4	Unknown		
6.15846974343815e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group III	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	OM43 clade		
